,SERVICE_PROVIDER_ID,COUNTRY_CODE,YEAR_NO,MONTH_NO,DAY_NO,HOUR_NO,NumberOfHits,DATA_TYPE
1400,8,226.0,2023.0,10.0,5.0,19.0,5,GEO DATA
1401,8,226.0,2023.0,10.0,5.0,21.0,4,GEO DATA
1402,8,226.0,2023.0,10.0,5.0,22.0,7,GEO DATA
1403,8,226.0,2023.0,10.0,5.0,23.0,2,GEO DATA
1404,8,226.0,2023.0,10.0,6.0,8.0,3,GEO DATA
1405,8,226.0,2023.0,10.0,6.0,9.0,4,GEO DATA
1406,8,226.0,2023.0,10.0,6.0,10.0,2,GEO DATA
1407,8,226.0,2023.0,10.0,6.0,12.0,3,GEO DATA
1408,8,226.0,2023.0,10.0,6.0,13.0,2,GEO DATA
1409,8,226.0,2023.0,10.0,6.0,16.0,2,GEO DATA
1410,8,226.0,2023.0,10.0,6.0,17.0,14,GEO DATA
1411,8,226.0,2023.0,10.0,6.0,18.0,4,GEO DATA
1412,8,226.0,2023.0,10.0,6.0,19.0,2,GEO DATA
1413,8,226.0,2023.0,10.0,6.0,20.0,10,GEO DATA
1414,8,226.0,2023.0,10.0,6.0,22.0,5,GEO DATA
1415,8,226.0,2023.0,10.0,6.0,23.0,2,GEO DATA
1416,8,226.0,2023.0,10.0,7.0,3.0,11,GEO DATA
1417,8,226.0,2023.0,10.0,7.0,4.0,8,GEO DATA
1418,8,226.0,2023.0,10.0,7.0,5.0,10,GEO DATA
1419,8,226.0,2023.0,10.0,7.0,6.0,10,GEO DATA
1420,8,226.0,2023.0,10.0,7.0,7.0,13,GEO DATA
1421,8,226.0,2023.0,10.0,7.0,8.0,15,GEO DATA
1422,8,226.0,2023.0,10.0,7.0,9.0,48,GEO DATA
1423,8,226.0,2023.0,10.0,7.0,10.0,10,GEO DATA
1424,8,226.0,2023.0,10.0,7.0,11.0,32,GEO DATA
1425,8,226.0,2023.0,10.0,7.0,12.0,13,GEO DATA
1426,8,226.0,2023.0,10.0,7.0,13.0,22,GEO DATA
1427,8,226.0,2023.0,10.0,7.0,14.0,16,GEO DATA
1428,8,226.0,2023.0,10.0,7.0,15.0,22,GEO DATA
1429,8,226.0,2023.0,10.0,7.0,16.0,12,GEO DATA
1430,8,226.0,2023.0,10.0,7.0,17.0,10,GEO DATA
1431,8,226.0,2023.0,10.0,7.0,18.0,54,GEO DATA
1432,8,226.0,2023.0,10.0,7.0,19.0,11,GEO DATA
1433,8,226.0,2023.0,10.0,7.0,20.0,22,GEO DATA
1434,8,226.0,2023.0,10.0,7.0,21.0,14,GEO DATA
1435,8,226.0,2023.0,10.0,7.0,22.0,19,GEO DATA
1436,8,226.0,2023.0,10.0,7.0,23.0,27,GEO DATA
1437,8,226.0,2023.0,10.0,8.0,0.0,39,GEO DATA
1438,8,226.0,2023.0,10.0,8.0,1.0,19,GEO DATA
1439,8,226.0,2023.0,10.0,8.0,2.0,8,GEO DATA
1440,8,226.0,2023.0,10.0,8.0,7.0,1,GEO DATA
1441,8,226.0,2023.0,10.0,8.0,12.0,1,GEO DATA
1442,8,226.0,2023.0,10.0,8.0,18.0,1,GEO DATA
1443,8,226.0,2023.0,10.0,11.0,7.0,71,GEO DATA
1444,8,226.0,2023.0,10.0,11.0,8.0,34,GEO DATA
1445,8,226.0,2023.0,10.0,11.0,9.0,18,GEO DATA
1446,8,226.0,2023.0,10.0,11.0,10.0,9,GEO DATA
1447,8,226.0,2023.0,10.0,11.0,11.0,19,GEO DATA
1448,8,226.0,2023.0,10.0,11.0,12.0,107,GEO DATA
1449,8,226.0,2023.0,10.0,11.0,13.0,161,GEO DATA
1450,8,226.0,2023.0,10.0,11.0,14.0,31,GEO DATA
1451,8,226.0,2023.0,10.0,11.0,15.0,55,GEO DATA
1452,8,226.0,2023.0,10.0,11.0,16.0,45,GEO DATA
1453,8,226.0,2023.0,10.0,11.0,17.0,72,GEO DATA
1454,8,226.0,2023.0,10.0,11.0,18.0,26,GEO DATA
1455,8,226.0,2023.0,10.0,11.0,19.0,30,GEO DATA
1456,8,226.0,2023.0,10.0,11.0,20.0,19,GEO DATA
1457,8,226.0,2023.0,10.0,11.0,21.0,40,GEO DATA
1458,8,226.0,2023.0,10.0,11.0,22.0,75,GEO DATA
1459,8,226.0,2023.0,10.0,11.0,23.0,107,GEO DATA
1460,8,226.0,2023.0,10.0,12.0,0.0,30,GEO DATA
1461,8,226.0,2023.0,10.0,12.0,1.0,10,GEO DATA
1462,8,226.0,2023.0,10.0,12.0,7.0,12,GEO DATA
1463,8,226.0,2023.0,10.0,12.0,8.0,100,GEO DATA
1464,8,226.0,2023.0,10.0,12.0,9.0,29,GEO DATA
1465,8,226.0,2023.0,10.0,12.0,10.0,10,GEO DATA
1466,8,226.0,2023.0,10.0,12.0,11.0,5,GEO DATA
1467,8,226.0,2023.0,10.0,12.0,12.0,12,GEO DATA
1468,8,226.0,2023.0,10.0,12.0,13.0,14,GEO DATA
1469,8,226.0,2023.0,10.0,12.0,14.0,10,GEO DATA
1470,8,226.0,2023.0,10.0,12.0,15.0,9,GEO DATA
1471,8,226.0,2023.0,10.0,12.0,16.0,2,GEO DATA
1472,8,226.0,2023.0,10.0,12.0,17.0,42,GEO DATA
1473,8,226.0,2023.0,10.0,12.0,18.0,144,GEO DATA
1474,8,226.0,2023.0,10.0,12.0,19.0,25,GEO DATA
1475,8,226.0,2023.0,10.0,12.0,20.0,14,GEO DATA
1476,8,226.0,2023.0,10.0,12.0,21.0,50,GEO DATA
1477,8,226.0,2023.0,10.0,12.0,22.0,20,GEO DATA
1478,8,226.0,2023.0,10.0,12.0,23.0,20,GEO DATA
1479,8,226.0,2023.0,10.0,13.0,0.0,54,GEO DATA
1480,8,226.0,2023.0,10.0,13.0,1.0,4,GEO DATA
1481,8,226.0,2023.0,10.0,13.0,8.0,12,GEO DATA
1482,8,226.0,2023.0,10.0,13.0,10.0,11,GEO DATA
1483,8,226.0,2023.0,10.0,13.0,11.0,15,GEO DATA
1484,8,226.0,2023.0,10.0,13.0,12.0,5,GEO DATA
1485,8,226.0,2023.0,10.0,13.0,13.0,3,GEO DATA
1486,8,226.0,2023.0,10.0,13.0,15.0,18,GEO DATA
1487,8,226.0,2023.0,10.0,13.0,16.0,6,GEO DATA
1488,8,226.0,2023.0,10.0,13.0,20.0,74,GEO DATA
1489,8,226.0,2023.0,10.0,13.0,21.0,35,GEO DATA
1490,8,226.0,2023.0,10.0,13.0,22.0,53,GEO DATA
1491,8,226.0,2023.0,10.0,13.0,23.0,4,GEO DATA
1492,8,226.0,2023.0,10.0,14.0,1.0,17,GEO DATA
1493,8,226.0,2023.0,10.0,14.0,3.0,136,GEO DATA
1494,8,226.0,2023.0,10.0,14.0,4.0,9,GEO DATA
1495,8,226.0,2023.0,10.0,14.0,7.0,34,GEO DATA
1496,8,226.0,2023.0,10.0,14.0,8.0,380,GEO DATA
1497,8,226.0,2023.0,10.0,14.0,9.0,47,GEO DATA
1498,8,226.0,2023.0,10.0,14.0,10.0,54,GEO DATA
1499,8,226.0,2023.0,10.0,14.0,11.0,69,GEO DATA
1500,8,226.0,2023.0,10.0,14.0,12.0,40,GEO DATA
1501,8,226.0,2023.0,10.0,14.0,13.0,28,GEO DATA
1502,8,226.0,2023.0,10.0,14.0,14.0,2,GEO DATA
1503,8,226.0,2023.0,10.0,14.0,16.0,56,GEO DATA
1504,8,226.0,2023.0,10.0,14.0,17.0,84,GEO DATA
1505,8,226.0,2023.0,10.0,14.0,18.0,76,GEO DATA
1506,8,226.0,2023.0,10.0,14.0,19.0,116,GEO DATA
1507,8,226.0,2023.0,10.0,14.0,20.0,107,GEO DATA
1508,8,226.0,2023.0,10.0,14.0,21.0,97,GEO DATA
1509,8,226.0,2023.0,10.0,14.0,22.0,14,GEO DATA
1510,8,226.0,2023.0,10.0,14.0,23.0,65,GEO DATA
1511,8,226.0,2023.0,10.0,15.0,0.0,2,GEO DATA
1512,8,226.0,2023.0,10.0,15.0,3.0,9,GEO DATA
1513,8,226.0,2023.0,10.0,15.0,4.0,110,GEO DATA
1514,8,226.0,2023.0,10.0,15.0,8.0,26,GEO DATA
1515,8,226.0,2023.0,10.0,15.0,9.0,48,GEO DATA
1516,8,226.0,2023.0,10.0,15.0,10.0,95,GEO DATA
1517,8,226.0,2023.0,10.0,15.0,12.0,35,GEO DATA
1518,8,226.0,2023.0,10.0,15.0,13.0,39,GEO DATA
1519,8,226.0,2023.0,10.0,15.0,14.0,76,GEO DATA
1520,8,226.0,2023.0,10.0,15.0,15.0,12,GEO DATA
1521,8,226.0,2023.0,10.0,15.0,16.0,15,GEO DATA
1522,8,226.0,2023.0,10.0,15.0,17.0,3,GEO DATA
1523,8,226.0,2023.0,10.0,15.0,18.0,2,GEO DATA
1524,8,226.0,2023.0,10.0,15.0,19.0,60,GEO DATA
1525,8,226.0,2023.0,10.0,15.0,20.0,14,GEO DATA
1526,8,226.0,2023.0,10.0,15.0,22.0,19,GEO DATA
1527,8,226.0,2023.0,10.0,15.0,23.0,85,GEO DATA
1528,8,226.0,2023.0,10.0,16.0,0.0,10,GEO DATA
1529,8,226.0,2023.0,10.0,16.0,1.0,6,GEO DATA
1530,8,226.0,2023.0,10.0,16.0,2.0,287,GEO DATA
1531,8,226.0,2023.0,10.0,16.0,3.0,50,GEO DATA
1532,8,226.0,2023.0,10.0,16.0,4.0,29,GEO DATA
1533,8,226.0,2023.0,10.0,16.0,5.0,32,GEO DATA
1534,8,226.0,2023.0,10.0,16.0,6.0,34,GEO DATA
1535,8,226.0,2023.0,10.0,16.0,7.0,36,GEO DATA
1536,8,226.0,2023.0,10.0,16.0,8.0,44,GEO DATA
1537,8,226.0,2023.0,10.0,16.0,9.0,63,GEO DATA
1538,8,226.0,2023.0,10.0,16.0,10.0,65,GEO DATA
1539,8,226.0,2023.0,10.0,16.0,11.0,40,GEO DATA
1540,8,226.0,2023.0,10.0,16.0,12.0,41,GEO DATA
1541,8,226.0,2023.0,10.0,16.0,13.0,37,GEO DATA
1542,8,226.0,2023.0,10.0,16.0,14.0,32,GEO DATA
1543,8,226.0,2023.0,10.0,16.0,15.0,65,GEO DATA
1544,8,226.0,2023.0,10.0,16.0,16.0,26,GEO DATA
1545,8,226.0,2023.0,10.0,16.0,17.0,50,GEO DATA
1546,8,226.0,2023.0,10.0,16.0,18.0,119,GEO DATA
1547,8,226.0,2023.0,10.0,16.0,19.0,54,GEO DATA
1548,8,226.0,2023.0,10.0,16.0,20.0,51,GEO DATA
1549,8,226.0,2023.0,10.0,16.0,21.0,48,GEO DATA
1550,8,226.0,2023.0,10.0,16.0,22.0,40,GEO DATA
1551,8,226.0,2023.0,10.0,16.0,23.0,40,GEO DATA
1552,8,226.0,2023.0,10.0,17.0,0.0,19,GEO DATA
1553,8,226.0,2023.0,10.0,17.0,1.0,34,GEO DATA
1554,8,226.0,2023.0,10.0,17.0,2.0,39,GEO DATA
1555,8,226.0,2023.0,10.0,17.0,9.0,92,GEO DATA
1556,8,226.0,2023.0,10.0,17.0,10.0,49,GEO DATA
1557,8,226.0,2023.0,10.0,17.0,11.0,2,GEO DATA
1558,8,226.0,2023.0,10.0,17.0,12.0,2,GEO DATA
1559,8,226.0,2023.0,10.0,17.0,15.0,32,GEO DATA
1560,8,226.0,2023.0,10.0,17.0,17.0,37,GEO DATA
1561,8,226.0,2023.0,10.0,17.0,18.0,7,GEO DATA
1562,8,226.0,2023.0,10.0,17.0,19.0,20,GEO DATA
1563,8,226.0,2023.0,10.0,17.0,20.0,104,GEO DATA
1564,8,226.0,2023.0,10.0,17.0,21.0,114,GEO DATA
1565,8,226.0,2023.0,10.0,17.0,22.0,124,GEO DATA
1566,8,226.0,2023.0,10.0,17.0,23.0,86,GEO DATA
1567,8,226.0,2023.0,10.0,18.0,1.0,6,GEO DATA
1568,8,226.0,2023.0,10.0,18.0,2.0,15,GEO DATA
1569,8,226.0,2023.0,10.0,18.0,3.0,121,GEO DATA
1570,8,226.0,2023.0,10.0,18.0,4.0,90,GEO DATA
1571,8,226.0,2023.0,10.0,18.0,5.0,68,GEO DATA
1572,8,226.0,2023.0,10.0,18.0,6.0,70,GEO DATA
1573,8,226.0,2023.0,10.0,18.0,7.0,144,GEO DATA
1574,8,226.0,2023.0,10.0,18.0,8.0,95,GEO DATA
1575,8,226.0,2023.0,10.0,18.0,9.0,101,GEO DATA
1576,8,226.0,2023.0,10.0,18.0,10.0,41,GEO DATA
1577,8,226.0,2023.0,10.0,18.0,11.0,132,GEO DATA
1578,8,226.0,2023.0,10.0,18.0,12.0,58,GEO DATA
1579,8,226.0,2023.0,10.0,18.0,13.0,50,GEO DATA
1580,8,226.0,2023.0,10.0,18.0,14.0,99,GEO DATA
1581,8,226.0,2023.0,10.0,18.0,15.0,104,GEO DATA
1582,8,226.0,2023.0,10.0,18.0,16.0,168,GEO DATA
1583,8,226.0,2023.0,10.0,18.0,17.0,85,GEO DATA
1584,8,226.0,2023.0,10.0,18.0,18.0,86,GEO DATA
1585,8,226.0,2023.0,10.0,18.0,19.0,112,GEO DATA
1586,8,226.0,2023.0,10.0,18.0,20.0,154,GEO DATA
1587,8,226.0,2023.0,10.0,18.0,21.0,117,GEO DATA
1588,8,226.0,2023.0,10.0,18.0,22.0,38,GEO DATA
1589,8,226.0,2023.0,10.0,18.0,23.0,227,GEO DATA
1590,8,226.0,2023.0,10.0,19.0,0.0,182,GEO DATA
1591,8,226.0,2023.0,10.0,19.0,1.0,182,GEO DATA
1592,8,226.0,2023.0,10.0,19.0,2.0,38,GEO DATA
1593,8,226.0,2023.0,10.0,19.0,3.0,100,GEO DATA
1594,8,226.0,2023.0,10.0,19.0,4.0,99,GEO DATA
1595,8,226.0,2023.0,10.0,19.0,5.0,72,GEO DATA
1596,8,226.0,2023.0,10.0,19.0,6.0,55,GEO DATA
1597,8,226.0,2023.0,10.0,19.0,7.0,73,GEO DATA
1598,8,226.0,2023.0,10.0,19.0,8.0,73,GEO DATA
1599,8,226.0,2023.0,10.0,19.0,9.0,98,GEO DATA
1600,8,226.0,2023.0,10.0,19.0,10.0,51,GEO DATA
1601,8,226.0,2023.0,10.0,19.0,11.0,52,GEO DATA
1602,8,226.0,2023.0,10.0,19.0,12.0,58,GEO DATA
1603,8,226.0,2023.0,10.0,19.0,13.0,82,GEO DATA
1604,8,226.0,2023.0,10.0,19.0,14.0,116,GEO DATA
1605,8,226.0,2023.0,10.0,19.0,15.0,95,GEO DATA
1606,8,226.0,2023.0,10.0,19.0,16.0,263,GEO DATA
1607,8,226.0,2023.0,10.0,19.0,17.0,211,GEO DATA
1608,8,226.0,2023.0,10.0,19.0,18.0,109,GEO DATA
1609,8,226.0,2023.0,10.0,19.0,19.0,243,GEO DATA
1610,8,226.0,2023.0,10.0,19.0,20.0,368,GEO DATA
1611,8,226.0,2023.0,10.0,19.0,21.0,102,GEO DATA
1612,8,226.0,2023.0,10.0,19.0,22.0,83,GEO DATA
1613,8,226.0,2023.0,10.0,19.0,23.0,46,GEO DATA
1614,8,226.0,2023.0,10.0,20.0,0.0,184,GEO DATA
1615,8,226.0,2023.0,10.0,20.0,1.0,206,GEO DATA
1616,8,226.0,2023.0,10.0,20.0,2.0,373,GEO DATA
1617,8,226.0,2023.0,10.0,20.0,3.0,109,GEO DATA
1618,8,226.0,2023.0,10.0,20.0,4.0,40,GEO DATA
1619,8,226.0,2023.0,10.0,20.0,5.0,62,GEO DATA
1620,8,226.0,2023.0,10.0,20.0,6.0,40,GEO DATA
1621,8,226.0,2023.0,10.0,20.0,7.0,41,GEO DATA
1622,8,226.0,2023.0,10.0,20.0,8.0,65,GEO DATA
1623,8,226.0,2023.0,10.0,20.0,9.0,99,GEO DATA
1624,8,226.0,2023.0,10.0,20.0,10.0,21,GEO DATA
1625,8,226.0,2023.0,10.0,20.0,11.0,26,GEO DATA
1626,8,226.0,2023.0,10.0,20.0,12.0,43,GEO DATA
1627,8,226.0,2023.0,10.0,20.0,13.0,30,GEO DATA
1628,8,226.0,2023.0,10.0,20.0,14.0,53,GEO DATA
1629,8,226.0,2023.0,10.0,20.0,15.0,50,GEO DATA
1630,8,226.0,2023.0,10.0,20.0,16.0,89,GEO DATA
1631,8,226.0,2023.0,10.0,20.0,17.0,20,GEO DATA
1632,8,226.0,2023.0,10.0,20.0,18.0,41,GEO DATA
1633,8,226.0,2023.0,10.0,20.0,19.0,102,GEO DATA
1634,8,226.0,2023.0,10.0,20.0,20.0,213,GEO DATA
1635,8,226.0,2023.0,10.0,20.0,21.0,116,GEO DATA
1636,8,226.0,2023.0,10.0,20.0,22.0,55,GEO DATA
1637,8,226.0,2023.0,10.0,20.0,23.0,147,GEO DATA
1638,8,226.0,2023.0,10.0,21.0,0.0,103,GEO DATA
1639,8,226.0,2023.0,10.0,21.0,1.0,84,GEO DATA
1640,8,226.0,2023.0,10.0,21.0,2.0,26,GEO DATA
1641,8,226.0,2023.0,10.0,21.0,3.0,19,GEO DATA
1642,8,226.0,2023.0,10.0,21.0,4.0,21,GEO DATA
1643,8,226.0,2023.0,10.0,21.0,5.0,24,GEO DATA
1644,8,226.0,2023.0,10.0,21.0,6.0,19,GEO DATA
1645,8,226.0,2023.0,10.0,21.0,7.0,44,GEO DATA
1646,8,226.0,2023.0,10.0,21.0,8.0,30,GEO DATA
1647,8,226.0,2023.0,10.0,21.0,9.0,39,GEO DATA
1648,8,226.0,2023.0,10.0,21.0,10.0,35,GEO DATA
1649,8,226.0,2023.0,10.0,21.0,11.0,24,GEO DATA
1650,8,226.0,2023.0,10.0,21.0,12.0,32,GEO DATA
1651,8,226.0,2023.0,10.0,21.0,13.0,69,GEO DATA
1652,8,226.0,2023.0,10.0,21.0,14.0,76,GEO DATA
1653,8,226.0,2023.0,10.0,21.0,15.0,96,GEO DATA
1654,8,226.0,2023.0,10.0,21.0,16.0,33,GEO DATA
1655,8,226.0,2023.0,10.0,21.0,17.0,43,GEO DATA
1656,8,226.0,2023.0,10.0,21.0,18.0,36,GEO DATA
1657,8,226.0,2023.0,10.0,21.0,19.0,18,GEO DATA
1658,8,226.0,2023.0,10.0,21.0,20.0,35,GEO DATA
1659,8,226.0,2023.0,10.0,21.0,21.0,58,GEO DATA
1660,8,226.0,2023.0,10.0,21.0,22.0,57,GEO DATA
1661,8,226.0,2023.0,10.0,21.0,23.0,48,GEO DATA
1662,8,226.0,2023.0,10.0,22.0,0.0,36,GEO DATA
1663,8,226.0,2023.0,10.0,22.0,1.0,29,GEO DATA
1664,8,226.0,2023.0,10.0,22.0,2.0,59,GEO DATA
1665,8,226.0,2023.0,10.0,22.0,3.0,68,GEO DATA
1666,8,226.0,2023.0,10.0,22.0,4.0,40,GEO DATA
1667,8,226.0,2023.0,10.0,22.0,5.0,43,GEO DATA
1668,8,226.0,2023.0,10.0,22.0,6.0,41,GEO DATA
1669,8,226.0,2023.0,10.0,22.0,7.0,31,GEO DATA
1670,8,226.0,2023.0,10.0,22.0,8.0,22,GEO DATA
1671,8,226.0,2023.0,10.0,22.0,9.0,125,GEO DATA
1672,8,226.0,2023.0,10.0,22.0,10.0,29,GEO DATA
1673,8,226.0,2023.0,10.0,22.0,11.0,47,GEO DATA
1674,8,226.0,2023.0,10.0,22.0,12.0,26,GEO DATA
1675,8,226.0,2023.0,10.0,22.0,13.0,57,GEO DATA
1676,8,226.0,2023.0,10.0,22.0,14.0,74,GEO DATA
1677,8,226.0,2023.0,10.0,22.0,15.0,72,GEO DATA
1678,8,226.0,2023.0,10.0,22.0,16.0,45,GEO DATA
1679,8,226.0,2023.0,10.0,22.0,17.0,165,GEO DATA
1680,8,226.0,2023.0,10.0,22.0,18.0,208,GEO DATA
1681,8,226.0,2023.0,10.0,22.0,19.0,51,GEO DATA
1682,8,226.0,2023.0,10.0,22.0,20.0,84,GEO DATA
1683,8,226.0,2023.0,10.0,22.0,21.0,152,GEO DATA
1684,8,226.0,2023.0,10.0,22.0,22.0,81,GEO DATA
1685,8,226.0,2023.0,10.0,22.0,23.0,36,GEO DATA
1686,8,226.0,2023.0,10.0,23.0,0.0,32,GEO DATA
1687,8,226.0,2023.0,10.0,23.0,1.0,45,GEO DATA
1688,8,226.0,2023.0,10.0,23.0,2.0,62,GEO DATA
1689,8,226.0,2023.0,10.0,23.0,3.0,52,GEO DATA
1690,8,226.0,2023.0,10.0,23.0,4.0,30,GEO DATA
1691,8,226.0,2023.0,10.0,23.0,5.0,36,GEO DATA
1692,8,226.0,2023.0,10.0,23.0,6.0,37,GEO DATA
1693,8,226.0,2023.0,10.0,23.0,7.0,74,GEO DATA
1694,8,226.0,2023.0,10.0,23.0,8.0,62,GEO DATA
1695,8,226.0,2023.0,10.0,23.0,9.0,154,GEO DATA
1696,8,226.0,2023.0,10.0,23.0,10.0,73,GEO DATA
1697,8,226.0,2023.0,10.0,23.0,11.0,148,GEO DATA
1698,8,226.0,2023.0,10.0,23.0,12.0,81,GEO DATA
1699,8,226.0,2023.0,10.0,23.0,13.0,323,GEO DATA
1700,8,226.0,2023.0,10.0,23.0,14.0,113,GEO DATA
1701,8,226.0,2023.0,10.0,23.0,15.0,60,GEO DATA
1702,8,226.0,2023.0,10.0,23.0,16.0,52,GEO DATA
1703,8,226.0,2023.0,10.0,23.0,17.0,416,GEO DATA
1704,8,226.0,2023.0,10.0,23.0,18.0,48,GEO DATA
1705,8,226.0,2023.0,10.0,23.0,19.0,190,GEO DATA
1706,8,226.0,2023.0,10.0,23.0,20.0,160,GEO DATA
1707,8,226.0,2023.0,10.0,23.0,21.0,335,GEO DATA
1708,8,226.0,2023.0,10.0,23.0,22.0,365,GEO DATA
1709,8,226.0,2023.0,10.0,23.0,23.0,38,GEO DATA
1710,8,226.0,2023.0,10.0,24.0,0.0,29,GEO DATA
1711,8,226.0,2023.0,10.0,24.0,1.0,18,GEO DATA
1712,8,226.0,2023.0,10.0,24.0,2.0,85,GEO DATA
1713,8,226.0,2023.0,10.0,24.0,3.0,114,GEO DATA
1714,8,226.0,2023.0,10.0,24.0,4.0,99,GEO DATA
1715,8,226.0,2023.0,10.0,24.0,5.0,105,GEO DATA
1716,8,226.0,2023.0,10.0,24.0,6.0,90,GEO DATA
1717,8,226.0,2023.0,10.0,24.0,7.0,91,GEO DATA
1718,8,226.0,2023.0,10.0,24.0,8.0,88,GEO DATA
1719,8,226.0,2023.0,10.0,24.0,9.0,122,GEO DATA
1720,8,226.0,2023.0,10.0,24.0,10.0,101,GEO DATA
1721,8,226.0,2023.0,10.0,24.0,11.0,93,GEO DATA
1722,8,226.0,2023.0,10.0,24.0,12.0,77,GEO DATA
1723,8,226.0,2023.0,10.0,24.0,13.0,112,GEO DATA
1724,8,226.0,2023.0,10.0,24.0,14.0,100,GEO DATA
1725,8,226.0,2023.0,10.0,24.0,15.0,262,GEO DATA
1726,8,226.0,2023.0,10.0,24.0,16.0,207,GEO DATA
1727,8,226.0,2023.0,10.0,24.0,17.0,263,GEO DATA
1728,8,226.0,2023.0,10.0,24.0,18.0,95,GEO DATA
1729,8,226.0,2023.0,10.0,24.0,19.0,78,GEO DATA
1730,8,226.0,2023.0,10.0,24.0,20.0,174,GEO DATA
1731,8,226.0,2023.0,10.0,24.0,21.0,127,GEO DATA
1732,8,226.0,2023.0,10.0,24.0,22.0,103,GEO DATA
1733,8,226.0,2023.0,10.0,24.0,23.0,74,GEO DATA
1734,8,226.0,2023.0,10.0,25.0,0.0,70,GEO DATA
1735,8,226.0,2023.0,10.0,25.0,1.0,32,GEO DATA
1736,8,226.0,2023.0,10.0,25.0,2.0,42,GEO DATA
1737,8,226.0,2023.0,10.0,25.0,3.0,22,GEO DATA
1738,8,226.0,2023.0,10.0,25.0,4.0,23,GEO DATA
1739,8,226.0,2023.0,10.0,25.0,5.0,30,GEO DATA
1740,8,226.0,2023.0,10.0,25.0,6.0,42,GEO DATA
1741,8,226.0,2023.0,10.0,25.0,7.0,47,GEO DATA
1742,8,226.0,2023.0,10.0,25.0,8.0,75,GEO DATA
1743,8,226.0,2023.0,10.0,25.0,9.0,63,GEO DATA
1744,8,226.0,2023.0,10.0,25.0,10.0,66,GEO DATA
1745,8,226.0,2023.0,10.0,25.0,11.0,88,GEO DATA
1746,8,226.0,2023.0,10.0,25.0,12.0,100,GEO DATA
1747,8,226.0,2023.0,10.0,25.0,13.0,55,GEO DATA
1748,8,226.0,2023.0,10.0,25.0,14.0,72,GEO DATA
1749,8,226.0,2023.0,10.0,25.0,15.0,51,GEO DATA
1750,8,226.0,2023.0,10.0,25.0,16.0,50,GEO DATA
1751,8,226.0,2023.0,10.0,25.0,17.0,23,GEO DATA
1752,8,226.0,2023.0,10.0,25.0,18.0,21,GEO DATA
1753,8,226.0,2023.0,10.0,25.0,19.0,12,GEO DATA
1754,8,226.0,2023.0,10.0,25.0,20.0,12,GEO DATA
1755,8,226.0,2023.0,10.0,25.0,21.0,14,GEO DATA
1756,8,226.0,2023.0,10.0,25.0,22.0,14,GEO DATA
1757,8,226.0,2023.0,10.0,25.0,23.0,59,GEO DATA
1758,8,226.0,2023.0,10.0,26.0,0.0,52,GEO DATA
1759,8,226.0,2023.0,10.0,26.0,1.0,30,GEO DATA
1760,8,226.0,2023.0,10.0,26.0,2.0,25,GEO DATA
1761,8,226.0,2023.0,10.0,26.0,3.0,53,GEO DATA
1762,8,226.0,2023.0,10.0,26.0,4.0,48,GEO DATA
1763,8,226.0,2023.0,10.0,26.0,5.0,52,GEO DATA
1764,8,226.0,2023.0,10.0,26.0,6.0,63,GEO DATA
1765,8,226.0,2023.0,10.0,26.0,7.0,70,GEO DATA
1766,8,226.0,2023.0,10.0,26.0,8.0,74,GEO DATA
1767,8,226.0,2023.0,10.0,26.0,9.0,62,GEO DATA
1768,8,226.0,2023.0,10.0,26.0,10.0,64,GEO DATA
1769,8,226.0,2023.0,10.0,26.0,11.0,71,GEO DATA
1770,8,226.0,2023.0,10.0,26.0,12.0,83,GEO DATA
1771,8,226.0,2023.0,10.0,26.0,13.0,91,GEO DATA
1772,8,226.0,2023.0,10.0,26.0,14.0,75,GEO DATA
1773,8,226.0,2023.0,10.0,26.0,15.0,86,GEO DATA
1774,8,226.0,2023.0,10.0,26.0,16.0,71,GEO DATA
1775,8,226.0,2023.0,10.0,26.0,17.0,80,GEO DATA
1776,8,226.0,2023.0,10.0,26.0,18.0,59,GEO DATA
1777,8,226.0,2023.0,10.0,26.0,19.0,73,GEO DATA
1778,8,226.0,2023.0,10.0,26.0,20.0,85,GEO DATA
1779,8,226.0,2023.0,10.0,26.0,21.0,82,GEO DATA
1780,8,226.0,2023.0,10.0,26.0,22.0,79,GEO DATA
1781,8,226.0,2023.0,10.0,26.0,23.0,68,GEO DATA
1782,8,226.0,2023.0,10.0,27.0,0.0,64,GEO DATA
1783,8,226.0,2023.0,10.0,27.0,1.0,69,GEO DATA
1784,8,226.0,2023.0,10.0,27.0,2.0,54,GEO DATA
1785,8,226.0,2023.0,10.0,27.0,3.0,16,GEO DATA
1786,8,226.0,2023.0,10.0,27.0,4.0,22,GEO DATA
1787,8,226.0,2023.0,10.0,27.0,5.0,16,GEO DATA
1788,8,226.0,2023.0,10.0,27.0,6.0,14,GEO DATA
1789,8,226.0,2023.0,10.0,27.0,7.0,20,GEO DATA
1790,8,226.0,2023.0,10.0,27.0,8.0,20,GEO DATA
1791,8,226.0,2023.0,10.0,27.0,9.0,26,GEO DATA
1792,8,226.0,2023.0,10.0,27.0,10.0,27,GEO DATA
1793,8,226.0,2023.0,10.0,27.0,11.0,27,GEO DATA
1794,8,226.0,2023.0,10.0,27.0,12.0,21,GEO DATA
1795,8,226.0,2023.0,10.0,27.0,13.0,18,GEO DATA
1796,8,226.0,2023.0,10.0,27.0,14.0,28,GEO DATA
