Unnamed: 0,device_id,location_latitude,location_longitude,usage_timeframe,location_name,service_provider_id,latitude_grid,longitude_grid,grid,provinance,country,city,lat_long,date
42,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12879,51.33351,1696125316000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12864687901315,51.33360563365103,"25.12864687901315,51.33360563365103",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
43,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1287669,51.3334926,1696125334000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12864687901315,51.33360563365103,"25.12864687901315,51.33360563365103",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
44,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12872,51.33359,1696125614000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12864687901315,51.33360563365103,"25.12864687901315,51.33360563365103",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
45,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34127,1696127632000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
46,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34123,1696130072000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
47,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265556,51.3412272,1696132832000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
48,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34128,1696135273000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
49,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34123,1696136405000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
50,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265561,51.3412284,1696136432000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
51,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34125,1696138592000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
52,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34123,1696141311000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
53,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34127,1696141713000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
54,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265562,51.3412266,1696145731000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
55,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34121,1696146841000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
56,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34122,1696147338000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
57,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265547,51.341226,1696150212000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
58,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34128,1696153270000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
59,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34124,1696153983000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
60,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265545,51.341226,1696153984000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
61,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265561,51.3412268,1696155873000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
62,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265561,51.3412268,1696161962000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
63,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265566,51.3412261,1696167641000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
64,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34127,1696169003000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
65,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265559,51.3412264,1696170836000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
66,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265606,51.3412202,1696172536000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
67,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34118,1696172855000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
68,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34127,1696173195000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
69,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34118,1696175232000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
70,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265562,51.3412266,1696175916000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
71,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34126,1696175923000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
72,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265545,51.341226,1696176644000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
73,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34122,1696177314000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
74,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265606,51.3412205,1696177340000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
75,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265606,51.3412202,1696180002000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
76,e25d599e-c5c8-4e40-a810-880aaee58b88,25.126552,51.341226,1696180930000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
77,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34124,1696182230000,4645e9fad75cd3da83caa25f63fde71baacde6255c9669ed2e553f6cd82d74e9,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-01
